"Station","Date","Sdepth","Wtemp","Ph","DO","Spcond","Salinity","Cruise","SECCHI","tempF"
"WT7.1",2026-07-16,0.5,85.64,8.1,7.9,19200,11.3,NA,"1.5",85.64
"WT7.1",2026-07-16,1,85.28,8.1,7.8,19200,11.4,NA,NA,85.28
"WT7.1",2026-07-16,2,84.56,7.9,6.7,19300,11.4,NA,NA,84.56
"WT7.1",2026-07-16,3,83.84,7.7,5.3,19500,11.6,NA,NA,83.84
"WT7.1",2026-07-16,4,81.68,7.3,3.6,20300,12.1,NA,NA,81.68
"WT7.1",2026-07-16,5,81.68,7.3,3.6,20300,12.1,NA,NA,81.68
"WT7.1",2026-07-16,6,81.32,7.3,3.2,20600,12.3,NA,NA,81.32
"WT7.1",2026-07-16,7,81.32,7.3,3.2,20600,12.3,NA,NA,81.32
"WT7.1",2026-07-16,8,81.32,7.3,3.1,20600,12.3,NA,NA,81.32
"WT7.1",2026-07-16,9,81.14,7.3,3.1,20600,12.3,NA,NA,81.14
"WT7.1",2026-07-16,10,80.96,7.3,2.5,20600,12.3,NA,NA,80.96
"WT7.1",2026-07-16,11,80.96,7.3,2.5,20600,12.3,NA,NA,80.96
"WT7.1",2026-07-16,11.8,80.96,7.3,2.8,20700,12.4,NA,NA,80.96
"WT8.1",2026-07-16,0.5,85.64,8.5,9.5,20000,11.8,NA,"1",85.64
"WT8.1",2026-07-16,1,84.92,8.4,8.7,20000,11.9,NA,NA,84.92
"WT8.1",2026-07-16,2,83.66,7.9,5.2,20600,12.2,NA,NA,83.66
"WT8.1",2026-07-16,3,83.66,7.9,5.2,20600,12.2,NA,NA,83.66
"WT8.1",2026-07-16,4,83.48,7.8,4.8,20600,12.2,NA,NA,83.48
"WT8.1",2026-07-16,5,83.12,7.6,3.7,20800,12.4,NA,NA,83.12
"WT8.1",2026-07-16,6,82.58,7.3,1.9,20900,12.4,NA,NA,82.58
"WT8.1",2026-07-16,7,82.58,7.3,1.9,20900,12.4,NA,NA,82.58
"WT8.1",2026-07-16,7.3,82.58,7.3,1.8,20900,12.4,NA,NA,82.58
"WT8.2",2026-07-16,0.5,86.54,8,7.6,21500,12.8,NA,"0.7",86.54
"WT8.2",2026-07-16,1,85.46,7.9,7.4,21500,12.8,NA,NA,85.46
"WT8.2",2026-07-16,1.8,84.92,7.6,5.5,21500,12.8,NA,NA,84.92
"WT8.3",2026-07-16,0.5,86,7.8,7,21600,12.9,NA,"0.8",86
"WT8.3",2026-07-16,1,84.56,7.8,6.6,21600,12.9,NA,NA,84.56
"WT8.3",2026-07-16,2,83.66,7.7,5.9,21600,12.9,NA,NA,83.66
"WT8.3",2026-07-16,2.7,83.3,7.5,4.9,21600,12.9,NA,NA,83.3
"ET1.1",2026-07-16,0.5,85.1,7.5,6.7,284,0.1,NA,"0.4",85.1
"ET1.1",2026-07-16,1,84.92,7.4,6.4,284,0.1,NA,NA,84.92
"ET1.1",2026-07-16,2.1,84.92,7.4,6.3,284,0.1,NA,NA,84.92
"ET2.1",2026-07-16,0.5,84.02,7.8,7.5,3870,2,NA,"0.3",84.02
"ET2.1",2026-07-16,1,84.02,7.8,7.5,3890,2,NA,NA,84.02
"ET2.1",2026-07-16,2,84.02,7.8,7.5,3900,2,NA,NA,84.02
"ET2.1",2026-07-16,3,84.02,7.8,7.5,3900,2,NA,NA,84.02
"ET2.1",2026-07-16,5,84.02,7.8,7.5,3890,2,NA,NA,84.02
"ET2.1",2026-07-16,7,84.02,7.8,7.5,3890,2,NA,NA,84.02
"ET2.1",2026-07-16,9,84.02,7.8,7.4,3890,2,NA,NA,84.02
"ET2.1",2026-07-16,11,84.02,7.8,7.4,3890,2,NA,NA,84.02
"ET2.1",2026-07-16,12.3,84.02,7.8,7.4,3890,2,NA,NA,84.02
"ET2.2",2026-07-16,0.5,86,7.5,6.7,2450,1.2,NA,"0.3",86
"ET2.2",2026-07-16,1,85.82,7.5,6.6,2450,1.2,NA,NA,85.82
"ET2.2",2026-07-16,2.1,85.82,7.5,6.5,2450,1.2,NA,NA,85.82
"ET2.3",2026-07-16,0.5,84.38,7.9,8,3380,1.7,NA,"0.3",84.38
"ET2.3",2026-07-16,1,84.38,7.9,7.9,3400,1.8,NA,NA,84.38
"ET2.3",2026-07-16,2,84.38,7.9,7.8,3470,1.8,NA,NA,84.38
"ET2.3",2026-07-16,3,84.38,7.9,7.8,3480,1.8,NA,NA,84.38
"ET2.3",2026-07-16,5,84.38,7.9,7.7,3500,1.8,NA,NA,84.38
"ET2.3",2026-07-16,7,84.38,7.9,7.6,3500,1.8,NA,NA,84.38
"ET2.3",2026-07-16,9,84.38,7.9,7.6,3510,1.8,NA,NA,84.38
"ET2.3",2026-07-16,11,84.38,7.8,7.6,3510,1.8,NA,NA,84.38
"ET2.3",2026-07-16,12,84.38,7.8,7.6,3520,1.8,NA,NA,84.38
"ET3.1",2026-07-16,0.5,85.82,7.1,4.9,1930,1,NA,"0.3",85.82
"ET3.1",2026-07-16,1,85.82,7.1,4.9,1930,1,NA,NA,85.82
"ET3.1",2026-07-16,2,85.82,7.1,4.9,1930,1,NA,NA,85.82
"ET3.1",2026-07-16,3,85.82,7.1,4.9,1930,1,NA,NA,85.82
"ET3.1",2026-07-16,4,85.82,7.1,4.9,1930,1,NA,NA,85.82
"ET3.1",2026-07-16,5,85.82,7.1,4.9,1930,1,NA,NA,85.82
"ET3.1",2026-07-16,6,85.82,7.1,4.9,1930,1,NA,NA,85.82
"ET3.1",2026-07-16,6.3,85.64,7.1,4.8,1930,1,NA,NA,85.64
"ET4.1",2026-07-16,0.5,86.36,6.7,6,7360,4,NA,"0.2",86.36
"ET4.1",2026-07-16,1,86.36,6.7,6,7360,4,NA,NA,86.36
"ET4.1",2026-07-16,2,86.36,6.7,6,7360,4,NA,NA,86.36
"ET4.1",2026-07-16,3,86.18,6.7,5.9,7360,4,NA,NA,86.18
"ET4.1",2026-07-16,4,86.18,6.7,5.9,7360,4,NA,NA,86.18
"ET4.1",2026-07-16,5,86.18,6.6,5.8,7350,4,NA,NA,86.18
"ET4.1",2026-07-16,6,86.18,6.6,5.8,7350,4,NA,NA,86.18
"ET4.2",2026-07-14,0.5,81.32,7.6,6.1,20300,12.1,NA,"1.1",81.32
"ET4.2",2026-07-14,1,81.32,7.6,6.1,20300,12.1,NA,NA,81.32
"ET4.2",2026-07-14,2,81.32,7.6,6,20300,12.1,NA,NA,81.32
"ET4.2",2026-07-14,3,81.14,7.6,5.5,20400,12.2,NA,NA,81.14
"ET4.2",2026-07-14,4,80.96,7.5,4.8,20500,12.2,NA,NA,80.96
"ET4.2",2026-07-14,5,80.96,7.5,4.8,20600,12.3,NA,NA,80.96
"ET4.2",2026-07-14,6,80.96,7.5,4.7,20600,12.3,NA,NA,80.96
"ET4.2",2026-07-14,7,80.78,7.4,4.2,20700,12.4,NA,NA,80.78
"ET4.2",2026-07-14,8,80.6,7.4,3.6,21000,12.6,NA,NA,80.6
"ET4.2",2026-07-14,9,80.24,7.3,3.1,21000,12.6,NA,NA,80.24
"ET4.2",2026-07-14,10,80.06,7.2,2.4,21300,12.8,NA,NA,80.06
"ET4.2",2026-07-14,11,79.34,7.2,1.8,21700,13,NA,NA,79.34
"ET4.2",2026-07-14,11.6,79.16,7.2,1.7,21800,13.1,NA,NA,79.16
"ET5.1",2026-07-13,0.5,84.2,7.1,6.4,8110,4.5,NA,"0.3",84.2
"ET5.1",2026-07-13,1,84.2,7.1,6.1,8150,4.5,NA,NA,84.2
"ET5.1",2026-07-13,2,84.02,7.1,5.9,8250,4.6,NA,NA,84.02
"ET5.1",2026-07-13,3,84.02,7.1,5.8,8270,4.6,NA,NA,84.02
"ET5.1",2026-07-13,3.9,84.02,7.1,5.8,8300,4.6,NA,NA,84.02
"ET5.2",2026-07-13,0.5,83.12,7.8,6.9,21500,12.8,NA,"0.8",83.12
"ET5.2",2026-07-13,1,82.94,7.7,6.8,21500,12.8,NA,NA,82.94
"ET5.2",2026-07-13,2,82.94,7.7,6.7,21500,12.8,NA,NA,82.94
"ET5.2",2026-07-13,3,82.94,7.7,6.6,21500,12.9,NA,NA,82.94
"ET5.2",2026-07-13,4,82.94,7.7,6.4,21600,12.9,NA,NA,82.94
"ET5.2",2026-07-13,5,82.94,7.7,6.3,21800,13,NA,NA,82.94
"ET5.2",2026-07-13,6,82.94,7.7,6.2,21800,13,NA,NA,82.94
"ET5.2",2026-07-13,7,82.94,7.7,6.2,21900,13.1,NA,NA,82.94
"ET5.2",2026-07-13,8,82.94,7.6,6.1,22000,13.2,NA,NA,82.94
"ET5.2",2026-07-13,9,82.94,7.7,6.1,22300,13.4,NA,NA,82.94
"ET5.2",2026-07-13,10,82.94,7.7,6.1,22400,13.5,NA,NA,82.94
"ET5.2",2026-07-13,11,82.94,7.6,5.9,22500,13.5,NA,NA,82.94
"ET6.1",2026-07-15,0.5,82.4,7,6,8350,4.7,NA,"0.2",82.4
"ET6.1",2026-07-15,1,82.58,7,6.2,8314,4.7,NA,NA,82.58
"ET6.1",2026-07-15,2,82.58,7,6,8489,4.7,NA,NA,82.58
"ET6.1",2026-07-15,3,82.58,7,5.7,8600,4.8,NA,NA,82.58
"ET6.1",2026-07-15,4,82.58,7,5.6,8615,4.8,NA,NA,82.58
"ET6.1",2026-07-15,4.7,82.58,7,5.3,8998,5,NA,NA,82.58
"ET6.2",2026-07-14,0.5,83.66,7.4,6.7,20800,12.4,NA,"0.6",83.66
"ET6.2",2026-07-14,1,83.66,7.4,6.6,20800,12.4,NA,NA,83.66
"ET6.2",2026-07-14,2,83.48,7.3,6.4,20800,12.4,NA,NA,83.48
"ET6.2",2026-07-14,3,82.58,7.2,5.7,20800,12.4,NA,NA,82.58
"ET7.1",2026-07-14,0.5,83.48,7.1,6,21400,12.8,NA,"0.8",83.48
"ET7.1",2026-07-14,1,83.48,7.1,6,21400,12.8,NA,NA,83.48
"ET7.1",2026-07-14,2,83.3,7.1,5.9,21400,12.8,NA,NA,83.3
"ET7.1",2026-07-14,3,83.12,7.1,5.9,21700,12.9,NA,NA,83.12
"ET7.1",2026-07-14,4,82.76,7.1,5.7,21700,12.9,NA,NA,82.76
"ET7.1",2026-07-14,5,82.76,7.1,5.6,21700,12.9,NA,NA,82.76
"ET7.1",2026-07-14,6,82.76,7.1,5.5,21700,12.9,NA,NA,82.76
"ET7.1",2026-07-14,6.7,82.76,7.1,5.5,21700,13,NA,NA,82.76
"ET8.1",2026-07-14,0.5,81.86,7.7,6.7,29600,18.2,NA,"0.5",81.86
"ET8.1",2026-07-14,1,81.68,7.7,6.6,29600,18.2,NA,NA,81.68
"ET8.1",2026-07-14,2,81.68,7.7,6.5,29600,18.2,NA,NA,81.68
"ET8.1",2026-07-14,3,81.5,7.7,6.4,29600,18.2,NA,NA,81.5
"ET8.1",2026-07-14,3.7,81.5,7.7,6.4,29600,18.2,NA,NA,81.5
"ET9.1",2026-07-14,0.5,83.12,7.9,7,29500,18.2,NA,"0.8",83.12
"ET9.1",2026-07-14,1,82.94,7.9,6.9,29500,18.2,NA,NA,82.94
"ET9.1",2026-07-14,2,81.32,7.8,6.6,29600,18.3,NA,NA,81.32
"ET9.1",2026-07-14,3,81.14,7.8,6.5,29600,18.3,NA,NA,81.14
"ET9.1",2026-07-14,4,81.14,7.8,6.5,29700,18.3,NA,NA,81.14
"ET9.1",2026-07-14,5.1,81.14,7.8,6.5,29700,18.3,NA,NA,81.14
"ET10.1",2026-07-14,0.5,82.22,6.6,4.4,2640,1.4,NA,"0.5",82.22
"ET10.1",2026-07-14,1,82.22,6.6,4.4,2670,1.4,NA,NA,82.22
"ET10.1",2026-07-14,2,82.22,6.6,4.4,2670,1.4,NA,NA,82.22
"ET10.1",2026-07-14,3,82.22,6.6,4.4,2700,1.4,NA,NA,82.22
"ET10.1",2026-07-14,4,82.22,6.6,4.4,2800,1.4,NA,NA,82.22
"ET10.1",2026-07-14,5,82.22,6.6,4.4,2810,1.4,NA,NA,82.22
"ET10.1",2026-07-14,5.5,82.22,6.6,4.4,2830,1.4,NA,NA,82.22
"EE1.1",2026-07-14,0.5,80.96,7.8,6.8,23400,14.1,NA,"1.6",80.96
"EE1.1",2026-07-14,1,80.96,7.8,6.8,23400,14.1,NA,NA,80.96
"EE1.1",2026-07-14,2,80.96,7.8,6.8,23400,14.1,NA,NA,80.96
"EE1.1",2026-07-14,3,80.96,7.8,6.6,23400,14.1,NA,NA,80.96
"EE1.1",2026-07-14,4,80.96,7.8,6.4,23400,14.1,NA,NA,80.96
"EE1.1",2026-07-14,5,80.96,7.7,6,23400,14.1,NA,NA,80.96
"EE1.1",2026-07-14,6,80.96,7.7,5.8,23500,14.2,NA,NA,80.96
"EE1.1",2026-07-14,7,80.96,7.6,5.7,23500,14.2,NA,NA,80.96
"EE1.1",2026-07-14,8,80.78,7.6,5.4,23600,14.2,NA,NA,80.78
"EE1.1",2026-07-14,9,78.98,7.2,1.5,24700,15,NA,NA,78.98
"EE1.1",2026-07-14,10,77.9,7.1,0.8,25300,15.4,NA,NA,77.9
"EE1.1",2026-07-14,11,77.72,7.1,0.7,25400,15.4,NA,NA,77.72
"EE1.1",2026-07-14,12.2,77.54,7.1,0.7,25400,15.5,NA,NA,77.54
"EE2.1",2026-07-13,0.5,81.32,7.9,7.1,24400,14.8,NA,"1",81.32
"EE2.1",2026-07-13,1,81.32,7.9,7.1,24400,14.8,NA,NA,81.32
"EE2.1",2026-07-13,2,81.32,7.9,6.9,24400,14.8,NA,NA,81.32
"EE2.1",2026-07-13,3,81.14,7.8,6.7,24400,14.8,NA,NA,81.14
"EE2.1",2026-07-13,4,80.96,7.8,6.6,24400,14.8,NA,NA,80.96
"EE2.1",2026-07-13,5,80.96,7.8,6.4,24500,14.9,NA,NA,80.96
"EE2.1",2026-07-13,6,80.78,7.8,6.2,24800,15,NA,NA,80.78
"EE2.1",2026-07-13,7,80.6,7.7,5.1,25300,15.4,NA,NA,80.6
"EE2.1",2026-07-13,7.3,79.88,7.5,4,25300,15.4,NA,NA,79.88
"EE2.2",2026-07-13,0.5,80.78,7.8,6.8,25200,15.3,NA,"0.9",80.78
"EE2.2",2026-07-13,1,80.78,7.8,6.7,25200,15.3,NA,NA,80.78
"EE2.2",2026-07-13,2,80.6,7.8,6.5,25200,15.3,NA,NA,80.6
"EE2.2",2026-07-13,3,80.6,7.8,6.2,25300,15.4,NA,NA,80.6
"EE2.2",2026-07-13,4,80.24,7.8,6.2,25400,15.4,NA,NA,80.24
"EE2.2",2026-07-13,5,80.06,7.8,6.2,25500,15.5,NA,NA,80.06
"EE2.2",2026-07-13,6,79.88,7.8,5.8,25500,15.5,NA,NA,79.88
"EE2.2",2026-07-13,7,78.98,7.5,3.9,26500,16.2,NA,NA,78.98
"EE2.2",2026-07-13,8,78.26,7.3,1.7,27500,16.9,NA,NA,78.26
"EE2.2",2026-07-13,9,77.54,7.2,1.1,28100,17.2,NA,NA,77.54
"EE2.2",2026-07-13,9.9,77.36,7.2,0.8,28300,17.4,NA,NA,77.36
"EE3.0",2026-07-14,0.5,81.5,7.7,6.7,27600,16.9,NA,"0.5",81.5
"EE3.0",2026-07-14,1,81.32,7.6,6.6,27600,16.9,NA,NA,81.32
"EE3.0",2026-07-14,2,81.14,7.6,6.5,27600,16.9,NA,NA,81.14
"EE3.0",2026-07-14,3,81.14,7.6,6.5,27600,16.9,NA,NA,81.14
"EE3.0",2026-07-14,4,81.14,7.6,6.5,27600,16.9,NA,NA,81.14
"EE3.0",2026-07-14,4.1,81.14,7.6,6.5,27600,16.9,NA,NA,81.14
"EE3.1",2026-07-14,0.5,81.86,7.9,7,27600,16.9,NA,"0.9",81.86
"EE3.1",2026-07-14,1,81.86,7.9,7,27600,16.9,NA,NA,81.86
"EE3.1",2026-07-14,2,81.86,7.9,7,27600,16.9,NA,NA,81.86
"EE3.1",2026-07-14,3,81.86,7.9,7,27600,16.9,NA,NA,81.86
"EE3.1",2026-07-14,4,81.86,7.9,7,27600,16.9,NA,NA,81.86
"EE3.1",2026-07-14,5,81.86,7.9,7,27600,16.9,NA,NA,81.86
"EE3.1",2026-07-14,6,81.86,7.9,7,27600,16.9,NA,NA,81.86
"EE3.1",2026-07-14,7,81.86,7.9,7,27600,16.9,NA,NA,81.86
"EE3.1",2026-07-14,8,81.86,7.9,7,27600,16.9,NA,NA,81.86
"EE3.1",2026-07-14,9,81.86,7.9,7,27600,16.9,NA,NA,81.86
"EE3.1",2026-07-14,10,81.86,7.9,6.9,27700,17,NA,NA,81.86
"EE3.1",2026-07-14,10.7,81.86,7.9,6.9,27700,17,NA,NA,81.86
"EE3.2",2026-07-14,0.5,82.22,7.9,6.5,30500,18.9,NA,"1",82.22
"EE3.2",2026-07-14,1,82.22,7.9,6.5,30500,18.9,NA,NA,82.22
"EE3.2",2026-07-14,2,81.86,7.9,6.1,30500,18.9,NA,NA,81.86
"EE3.2",2026-07-14,3,81.68,7.8,5.9,30600,18.9,NA,NA,81.68
"EE3.2",2026-07-14,5,81.68,7.8,5.6,30800,19.1,NA,NA,81.68
"EE3.2",2026-07-14,7,81.68,7.8,5.6,30900,19.1,NA,NA,81.68
"EE3.2",2026-07-14,9,81.68,7.8,5.6,30900,19.1,NA,NA,81.68
"EE3.2",2026-07-14,11,81.68,7.8,5.5,31000,19.2,NA,NA,81.68
"EE3.2",2026-07-14,13,81.68,7.8,5.5,31000,19.2,NA,NA,81.68
"EE3.2",2026-07-14,15,81.68,7.8,5.4,31000,19.2,NA,NA,81.68
"EE3.2",2026-07-14,17,81.68,7.8,5.4,31100,19.2,NA,NA,81.68
"EE3.2",2026-07-14,18,81.68,7.8,5.4,31100,19.2,NA,NA,81.68
"EE3.2",2026-07-14,19,81.68,7.8,5.4,31100,19.2,NA,NA,81.68
"EE3.2",2026-07-14,21,81.68,7.8,5.4,31100,19.3,NA,NA,81.68
"EE3.2",2026-07-14,23,81.68,7.8,5.4,31200,19.3,NA,NA,81.68
"EE3.2",2026-07-14,25,81.86,7.8,5.3,31200,19.3,NA,NA,81.86
"EE3.2",2026-07-14,26.3,81.68,7.8,5.2,31200,19.3,NA,NA,81.68
"EE3.3",2026-07-14,0.5,82.4,8,7.3,32100,19.9,NA,"0.7",82.4
"EE3.3",2026-07-14,1,81.86,8,7.2,32100,20,NA,NA,81.86
"EE3.3",2026-07-14,2,81.5,8,6.8,32100,20,NA,NA,81.5
"EE3.3",2026-07-14,3,81.32,7.9,6.7,32100,20,NA,NA,81.32
"EE3.3",2026-07-14,3.3,81.32,7.9,6.6,32100,20,NA,NA,81.32
"LE2.2",2026-07-13,0.5,81.68,8,7,23700,14.3,NA,"1.5",81.68
"LE2.2",2026-07-13,1,81.68,8.1,7,23700,14.3,NA,NA,81.68
"LE2.2",2026-07-13,2,81.68,8.1,6.9,23700,14.3,NA,NA,81.68
"LE2.2",2026-07-13,3,81.68,8.1,6.9,23700,14.3,NA,NA,81.68
"LE2.2",2026-07-13,4,81.5,8,6.7,23800,14.4,NA,NA,81.5
"LE2.2",2026-07-13,5,81.5,8,6.6,23800,14.4,NA,NA,81.5
"LE2.2",2026-07-13,6,81.32,8,6.3,24000,14.5,NA,NA,81.32
"LE2.2",2026-07-13,7,81.32,8,6.2,24000,14.5,NA,NA,81.32
"LE2.2",2026-07-13,8,81.32,8,6,24100,14.6,NA,NA,81.32
"LE2.2",2026-07-13,9,81.32,7.9,5.1,24500,14.8,NA,NA,81.32
"LE2.2",2026-07-13,10,79.34,7.5,2.9,25000,15.2,NA,NA,79.34
"LE2.2",2026-07-13,11,79.52,7.5,2.9,25000,15.2,NA,NA,79.52
"LE2.2",2026-07-13,11.7,79.34,7.4,2,25100,15.2,NA,NA,79.34
"CCM0069",2026-07-15,0,86.9,7.4,6.7,24060,14.5,NA,"0.2",86.9
"TRQ0088",2026-07-15,0,82.76,6.9,4.7,27655,16.9,NA,"0.4",82.76
"TRQ0146",2026-07-15,0,86.9,7.4,6.2,24790,14.8,NA,"0.3",86.9
"XDJ9007",2026-07-15,0,83.12,7.1,6,13880,8,NA,"0.4",83.12
"WIW0141",2026-07-15,0,83.48,7.2,5.8,6231,3.4,NA,"0.3",83.48
"XCI4078",2026-07-14,0.5,82.58,7.5,6.5,24900,15.1,NA,"0.6",82.58
"XCI4078",2026-07-14,1,82.4,7.5,6.5,25000,15.2,NA,NA,82.4
"XCI4078",2026-07-14,2,82.04,7.5,6.4,25500,15.5,NA,NA,82.04
"XCI4078",2026-07-14,3,81.5,7.6,6.5,26000,15.8,NA,NA,81.5
"XCI4078",2026-07-14,4,81.14,7.6,6.4,26300,16,NA,NA,81.14
"BXK0031",2026-07-14,0,81.68,6.8,4.6,27900,17.1,NA,"0.5",81.68
"POK0087",2026-07-14,0,86.18,6.7,6,15400,8.9,NA,"0.4",86.18
"MNK0146",2026-07-14,0,82.58,7,5.3,19300,11.4,NA,"0.5",82.58
"XAK7810",2026-07-14,0.5,81.68,7.2,5.5,24600,14.9,NA,NA,81.68
"XAK7810",2026-07-14,1,81.5,7.2,5.5,24800,15,NA,NA,81.5
"XAK7810",2026-07-14,2,80.96,7.3,5.3,26500,16.2,NA,NA,80.96
"XAK7810",2026-07-14,2.3,80.96,7.3,5.2,26500,16.2,NA,NA,80.96
"XGG8251",2026-07-16,0,82.76,7.5,6,21000,12.6,NA,"0.8",82.76
"CB5.1W",2026-07-09,0.5,82.22,8,7.3,25300,15.4,NA,"1.4",82.22
"CB5.1W",2026-07-09,1,82.22,8,7.3,25300,15.4,NA,NA,82.22
"CB5.1W",2026-07-09,2,82.22,8,7.3,25300,15.4,NA,NA,82.22
"CB5.1W",2026-07-09,3,82.22,8,7.1,25400,15.5,NA,NA,82.22
"CB5.1W",2026-07-09,6,81.68,7.8,5.8,26000,15.8,NA,NA,81.68
"CB5.1W",2026-07-09,9,78.08,7.4,2.2,28100,17.2,NA,NA,78.08
"LE1.4",2026-07-09,0.5,82.58,8,6.9,25200,15.3,NA,"1.4",82.58
"LE1.4",2026-07-09,1,82.58,8,6.9,25200,15.3,NA,NA,82.58
"LE1.4",2026-07-09,2,82.58,8,6.9,25200,15.3,NA,NA,82.58
"LE1.4",2026-07-09,3,82.58,8,6.6,25200,15.3,NA,NA,82.58
"LE1.4",2026-07-09,6,82.4,7.7,5.6,25500,15.5,NA,NA,82.4
"LE1.4",2026-07-09,9,82.58,7.8,5.6,25500,15.5,NA,NA,82.58
"LE1.4",2026-07-09,12,82.04,7.7,4.5,25600,15.6,NA,NA,82.04
"LE1.4",2026-07-09,16,81.32,7.6,4.3,26200,15.9,NA,NA,81.32
"LE1.3",2026-07-09,0.5,82.94,7.7,5.4,25400,15.4,NA,"1.1",82.94
"LE1.3",2026-07-09,1,82.94,7.7,5.4,25400,15.4,NA,NA,82.94
"LE1.3",2026-07-09,2,82.94,7.7,5.4,25400,15.4,NA,NA,82.94
"LE1.3",2026-07-09,3,82.94,7.7,5.4,25500,15.4,NA,NA,82.94
"LE1.3",2026-07-09,6,82.94,7.7,5.4,25500,15.4,NA,NA,82.94
"LE1.3",2026-07-09,9,82.94,7.7,5.4,25500,15.4,NA,NA,82.94
"LE1.3",2026-07-09,12,82.94,7.7,5.4,25500,15.4,NA,NA,82.94
"LE1.3",2026-07-09,15,82.94,7.7,5.4,25500,15.4,NA,NA,82.94
"LE1.3",2026-07-09,18,82.94,7.7,5.4,25500,15.4,NA,NA,82.94
"LE1.3",2026-07-09,21,82.94,7.7,5.4,25500,15.4,NA,NA,82.94
"LE1.3",2026-07-09,24,82.94,7.7,5.4,25500,15.4,NA,NA,82.94
"LE1.2",2026-07-09,0.5,83.12,8,7.4,25000,15.2,NA,"1.1",83.12
"LE1.2",2026-07-09,1,83.12,8,7.4,25000,15.2,NA,NA,83.12
"LE1.2",2026-07-09,2,83.12,8,7.3,25000,15.2,NA,NA,83.12
"LE1.2",2026-07-09,3,83.12,7.9,6.9,25000,15.2,NA,NA,83.12
"LE1.2",2026-07-09,6,83.12,7.6,4.4,25200,15.3,NA,NA,83.12
"LE1.2",2026-07-09,9,82.4,7.3,2.7,25400,15.4,NA,NA,82.4
"LE1.2",2026-07-09,12,82.04,7.2,1.9,25500,15.5,NA,NA,82.04
"LE1.2",2026-07-09,15,82.04,7.2,1.7,25500,15.5,NA,NA,82.04
"LE1.2",2026-07-09,16,81.86,7.2,1.7,25500,15.5,NA,NA,81.86
"LE1.1",2026-07-09,0.5,83.48,7.9,7.3,23800,14.4,NA,"1.1",83.48
"LE1.1",2026-07-09,1,83.48,7.8,7.2,23800,14.4,NA,NA,83.48
"LE1.1",2026-07-09,2,83.48,7.8,7.2,23800,14.4,NA,NA,83.48
"LE1.1",2026-07-09,3,83.48,7.8,6.9,23800,14.4,NA,NA,83.48
"LE1.1",2026-07-09,6,82.4,7.2,2.1,24600,14.9,NA,NA,82.4
"LE1.1",2026-07-09,9,81.5,7,0.5,24900,15.1,NA,NA,81.5
"LE1.1",2026-07-09,11,81.14,7,0.3,25100,15.2,NA,NA,81.14
"RET1.1",2026-07-09,0.5,83.66,7.4,5,22800,13.7,NA,"0.7",83.66
"RET1.1",2026-07-09,1,83.66,7.4,5,22800,13.7,NA,NA,83.66
"RET1.1",2026-07-09,2,83.66,7.4,5,22800,13.7,NA,NA,83.66
"RET1.1",2026-07-09,3,83.66,7.4,4.9,22900,13.7,NA,NA,83.66
"RET1.1",2026-07-09,6,83.48,7.4,4.9,23000,13.8,NA,NA,83.48
"RET1.1",2026-07-09,9,83.48,7.3,4.4,23100,13.9,NA,NA,83.48
"RET1.1",2026-07-09,11,83.3,7.3,3.9,23300,14,NA,NA,83.3
"TF1.7",2026-07-09,0.5,84.56,7.5,6.2,18900,11.1,NA,"0.4",84.56
"TF1.7",2026-07-09,1,84.56,7.5,6.2,18900,11.1,NA,NA,84.56
"TF1.7",2026-07-09,2,84.38,7.5,6.1,19000,11.2,NA,NA,84.38
"TF1.6",2026-07-09,0.5,85.28,7.2,4.9,10600,5.9,NA,"0.3",85.28
"TF1.6",2026-07-09,1,85.28,7.2,4.9,10600,5.9,NA,NA,85.28
"TF1.6",2026-07-09,2,85.28,7.2,5,10600,5.9,NA,NA,85.28
"TF1.6",2026-07-09,3,85.28,7.2,5,10600,5.9,NA,NA,85.28
"TF1.6",2026-07-09,6,85.28,7.2,5.1,10700,6,NA,NA,85.28
"TF1.5",2026-07-09,0,NA,NA,NA,NA,NA,NA,NA,NA
"CB6.4",2026-07-06,1,83.939,8.07,7.27,36889,23.25,"BAY916","",83.939
"CB6.4",2026-07-06,2,81.9896,8.12,7.63,36871,23.26,"BAY916","",81.9896
"CB6.4",2026-07-06,3,81.8474,8.13,7.6,37068,23.4,"BAY916","",81.8474
"CB6.4",2026-07-06,4,81.4766,8.11,7.41,38639,24.5,"BAY916","",81.4766
"CB6.4",2026-07-06,5,80.1482,8.05,6.97,39830,25.36,"BAY916","",80.1482
"CB6.4",2026-07-06,6,78.2906,7.97,6.23,41121,26.3,"BAY916","",78.2906
"CB6.4",2026-07-06,7,77.3564,7.91,5.71,41638,26.68,"BAY916","",77.3564
"CB6.4",2026-07-06,8,76.9892,7.88,5.41,41888,26.86,"BAY916","",76.9892
"CB7.3",2026-07-06,1,82.3676,8.08,7.36,38296,24.25,"BAY916","",82.3676
"CB7.3",2026-07-06,2,80.2886,8.05,7.12,40598,25.91,"BAY916","",80.2886
"CB7.3",2026-07-06,3,79.3904,8.03,6.99,41815,26.78,"BAY916","",79.3904
"CB7.3",2026-07-06,4,78.5894,8.02,6.94,42649,27.39,"BAY916","",78.5894
"CB7.3",2026-07-06,5,78.1952,8.01,6.95,42952,27.61,"BAY916","",78.1952
"CB7.3",2026-07-06,6,77.0576,8,7,43711,28.17,"BAY916","",77.0576
