UTMX,UTMY,Segment,Sdepth,volume_m,DO,Wtemp,uniqueID,Sdepthm,habitat,color,keep,milesX,milesY,distfrommouth
375000,4266000,CB4MH,63.97638,1e+06,0.26,78.15,375000 4266000,19.5,Unsuitable,black,YES,233.014125,2650.768686,42.8745989999998
375000,4266000,CB4MH,18.04462,1e+06,7,77.49,375000 4266000,5.5,Suitable,dodgerblue,YES,233.014125,2650.768686,42.8745989999998
375000,4266000,CB4MH,41.0105,1e+06,0.46,78.14,375000 4266000,12.5,Unsuitable,black,YES,233.014125,2650.768686,42.8745989999998
375000,4266000,CB4MH,67.25722,1e+06,0.23,78.11,375000 4266000,20.5,Unsuitable,black,YES,233.014125,2650.768686,42.8745989999998
375000,4266000,CB4MH,31.16798,1e+06,2.01,78.02,375000 4266000,9.5,Marginal,orange,YES,233.014125,2650.768686,42.8745989999998
375000,4266000,CB4MH,37.72966,1e+06,0.86,78.07,375000 4266000,11.5,Unsuitable,black,YES,233.014125,2650.768686,42.8745989999998
375000,4266000,CB4MH,21.32546,1e+06,6.29,77.61,375000 4266000,6.5,Suitable,dodgerblue,YES,233.014125,2650.768686,42.8745989999998
375000,4266000,CB4MH,11.48294,1e+06,7.51,77.43,375000 4266000,3.5,Suitable,dodgerblue,YES,233.014125,2650.768686,42.8745989999998
375000,4266000,CB4MH,4.92126,1e+06,7.64,77.5,375000 4266000,1.5,Suitable,dodgerblue,YES,233.014125,2650.768686,42.8745989999998
375000,4266000,CB4MH,50.85302,1e+06,0.24,78.15,375000 4266000,15.5,Unsuitable,black,YES,233.014125,2650.768686,42.8745989999998
375000,4266000,CB4MH,24.6063,1e+06,5.09,77.79,375000 4266000,7.5,Suitable,dodgerblue,YES,233.014125,2650.768686,42.8745989999998
375000,4266000,CB4MH,34.44882,1e+06,1.42,77.97,375000 4266000,10.5,Unsuitable,black,YES,233.014125,2650.768686,42.8745989999998
375000,4266000,CB4MH,57.4147,1e+06,0.28,78.15,375000 4266000,17.5,Unsuitable,black,YES,233.014125,2650.768686,42.8745989999998
