UTM_X,UTM_Y,Segment,EW_dim,NS_dim,Vert_dim,n,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11,layer_12,layer_13,layer_14,layer_15,layer_16,layer_17,layer_18,layer_19,layer_20,layer_21,layer_22,layer_23,layer_24,layer_25,layer_26,layer_27,layer_28,layer_29,layer_30,layer_31,layer_32,layer_33,layer_34,layer_35,layer_36,layer_37,layer_38,layer_39,layer_40,layer_41,layer_42,layer_43,layer_44,layer_45,Bottom,Minimum,Maximum,Mean,Sum
403000,4384000,CB1TF,1000,1000,1,2,7.18,7.15,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,7.15,7.15,7.18,7.17,14.33
404000,4384000,CB1TF,1000,1000,1,5,7.18,7.15,7.50,7.37,7.21,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,7.21,7.15,7.50,7.28,36.41
404000,4383000,CB1TF,1000,1000,1,3,7.25,7.23,7.51,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,7.51,7.23,7.51,7.33,21.99
405000,4383000,CB1TF,1000,1000,1,8,7.26,7.23,7.52,7.40,7.24,5.95,5.90,5.90,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,5.90,5.90,7.52,6.80,54.40
405000,4382000,CB1TF,1000,1000,1,3,7.34,7.32,7.54,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,7.54,7.32,7.54,7.40,22.20
406000,4382000,CB1TF,1000,1000,1,1,7.34,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,7.34,7.34,7.34,7.34,7.34
405000,4381000,CB1TF,1000,1000,1,1,7.41,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,7.41,7.41,7.41,7.41,7.41
406000,4381000,CB1TF,1000,1000,1,4,7.43,7.42,7.56,7.45,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,7.45,7.42,7.56,7.47,29.86
407000,4381000,CB1TF,1000,1000,1,3,7.42,7.41,7.56,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,7.56,7.41,7.56,7.46,22.39
406000,4380000,CB1TF,1000,1000,1,7,7.50,7.50,7.58,7.47,7.32,5.95,5.90,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,5.90,5.90,7.58,7.03,49.22
